order_id,order_date,customer_id,product_category,region,sales_amount,discount,profit,payment_method
5642,2023-11-03,3582,Electronics,North,1810.92,3.89,735.47,Debit Card
5643,2023-10-30,2794,Clothing,East,173.64,23.89,45.05,Credit Card
5644,2023-02-09,4055,Furniture,North,1665.2,8.05,770.04,Cash
5645,2023-12-23,1217,Electronics,West,1337.95,28.43,159.16,Debit Card
5646,2023-10-20,4555,Electronics,South,2097.78,22.56,829.24,UPI
5647,2023-12-03,1205,Furniture,South,209.08,26.92,65.58,Cash
5648,2023-02-19,3490,Grocery,South,2345.32,23.32,356.48,Cash
5649,2023-07-11,4231,Clothing,East,1950.34,24.34,240.49,Debit Card
5650,2023-07-01,2579,Furniture,West,2048.38,12.75,738.33,Cash
5651,2023-04-21,1407,Clothing,North,1003.95,27.9,184.04,UPI
5652,2023-10-03,3400,Clothing,North,3025.52,20.1,1462.02,UPI
5653,2023-06-06,4700,Furniture,South,2247.58,25.21,568.11,Credit Card
5654,2023-04-25,4400,Electronics,West,442.44,27.4,17.72,UPI
5655,2023-12-31,4754,Furniture,South,3616.45,15.7,448.06,Cash
5656,2023-02-18,2826,Electronics,North,2897.08,25.5,498.24,Debit Card
5657,2023-07-28,2601,Furniture,South,3484.79,24.23,787.62,Cash
5658,2023-05-21,4549,Clothing,South,3945.38,4.2,1368.29,Cash
5659,2023-02-03,1077,Clothing,West,516.35,13.07,125.74,Debit Card
5660,2023-05-09,3388,Grocery,South,3229.11,29.37,1180.16,Credit Card
5661,2023-02-02,4108,Grocery,South,2227.38,29.3,543.94,Credit Card
5662,2023-02-03,4684,Grocery,East,1323.89,25.88,579.25,UPI
5663,2023-08-16,1267,Grocery,South,4613.7,28.37,1635.64,Cash
5664,2023-02-27,1085,Grocery,East,1402.08,26.92,268.38,Credit Card
5665,2023-02-09,2907,Grocery,North,2218.22,6.17,1084.56,UPI
5666,2023-10-03,4775,Clothing,South,1888.38,1.39,870.93,Credit Card
5667,2023-04-02,1824,Furniture,South,4011.08,22.4,1584.79,UPI
5668,2023-06-27,2073,Grocery,South,4855.97,3.07,2314.23,Debit Card
5669,2023-07-03,1913,Electronics,East,1689.68,3.88,363.66,UPI
5670,2023-07-15,1363,Grocery,East,1278.56,13.76,301.21,Credit Card
5671,2023-07-12,3135,Electronics,South,1988.25,17.72,592.23,Cash
5672,2023-10-02,3578,Grocery,South,3567.29,8.26,1214.95,UPI
5673,2023-12-09,3484,Grocery,East,794.51,11.69,221.89,Credit Card
5674,2023-11-29,1986,Electronics,West,1183.24,1.36,554.25,Credit Card
5675,2023-09-27,2323,Electronics,North,2668.67,24.74,1234.67,Cash
5676,2023-05-15,4910,Grocery,East,3038.82,27.38,1124.48,Credit Card
5677,2023-03-27,3236,Clothing,North,4216.7,28.3,547.44,UPI
5678,2023-03-18,4335,Electronics,North,4141.06,23.51,644.88,Debit Card
5679,2023-03-23,4379,Electronics,South,104.2,10.82,26.04,UPI
5680,2023-04-22,3296,Grocery,North,4367.91,14.4,2040.82,Credit Card
5681,2023-04-21,3784,Furniture,North,4664.86,14.97,1740.37,UPI
5682,2023-10-27,1950,Clothing,South,3411.42,15.45,1673.29,UPI
5683,2023-02-14,3597,Furniture,West,2335.6,27.73,294.88,Credit Card
5684,2023-05-22,3284,Furniture,East,483.25,2.82,56.31,UPI
5685,2023-06-23,3850,Electronics,South,4649.05,21.52,1776.83,Debit Card
5686,2023-12-19,1857,Furniture,North,2552.43,1.97,689.02,Credit Card
5687,2023-01-29,2937,Furniture,North,2267.82,7.87,775.36,Cash
5688,2023-08-25,1078,Grocery,North,605.37,7.64,105.35,UPI
5689,2023-04-22,2369,Grocery,West,3996.84,27.31,1035.68,Credit Card
5690,2023-05-26,4188,Grocery,North,1167.15,12.67,334.02,UPI
5691,2023-11-29,4116,Grocery,South,4207.73,12.8,1945.45,Cash
5692,2023-12-03,3856,Clothing,North,867.26,20.34,281.99,UPI
5693,2023-03-24,2755,Grocery,South,1081.88,24.62,460.66,Credit Card
5694,2023-05-12,1567,Grocery,West,1736.44,8.79,574.8,Cash
5695,2023-01-29,4425,Clothing,South,4077.67,6.17,779.0,Debit Card
5696,2023-10-05,2368,Electronics,East,2658.55,24.24,794.77,Debit Card
5697,2023-11-11,4474,Clothing,West,4500.95,21.81,872.74,Debit Card
5698,2023-03-02,2717,Grocery,West,2744.5,12.59,638.24,Cash
5699,2023-03-03,3038,Clothing,South,2150.63,24.6,1033.13,UPI
5700,2023-11-13,1213,Furniture,North,4055.58,17.56,1139.63,UPI
5701,2023-01-18,2902,Furniture,South,1793.63,5.34,176.64,UPI
5702,2023-12-02,1375,Electronics,East,439.85,19.08,199.08,Debit Card
5703,2023-11-16,4337,Clothing,North,2201.34,13.45,858.38,Credit Card
5704,2023-07-10,1430,Grocery,North,1110.08,19.13,95.51,Cash
5705,2023-02-12,1716,Clothing,South,4997.72,9.82,566.42,Credit Card
5706,2023-10-10,1296,Clothing,East,2508.05,10.93,652.15,UPI
5707,2023-12-11,3975,Grocery,East,1061.42,21.27,346.69,Credit Card
5708,2023-02-11,3317,Furniture,North,1148.05,9.35,485.72,Debit Card
5709,2023-06-04,2180,Electronics,East,1221.43,10.95,321.23,UPI
5710,2023-10-05,4354,Grocery,West,4877.52,28.33,717.41,UPI
5711,2023-01-21,1771,Electronics,West,4040.4,22.27,1721.92,Credit Card
5712,2023-10-12,1295,Electronics,West,1849.56,3.83,544.28,Debit Card
5713,2023-01-06,2658,Clothing,South,837.67,10.78,136.88,Debit Card
5714,2023-07-11,4402,Furniture,West,2223.58,8.41,684.47,Credit Card
5715,2023-05-23,2233,Electronics,West,2896.29,24.71,1297.66,UPI
5716,2023-10-22,2173,Electronics,North,4445.93,10.17,1379.63,Debit Card
5717,2023-06-09,3766,Grocery,South,1234.15,3.39,136.09,Credit Card
5718,2023-09-28,4283,Furniture,East,3397.96,28.68,566.31,Cash
5719,2023-10-13,2679,Grocery,North,2707.86,10.35,689.95,Cash
5720,2023-12-27,1927,Electronics,East,4611.53,1.69,1292.9,Credit Card
5721,2023-05-01,1749,Grocery,West,2707.08,21.35,876.76,Cash
5722,2023-09-12,4578,Clothing,West,1498.28,25.96,221.45,Cash
5723,2023-03-18,2427,Electronics,West,4606.81,5.25,522.61,Credit Card
5724,2023-10-28,4853,Furniture,West,3877.07,26.48,1360.47,UPI
5725,2023-09-12,1576,Grocery,West,3446.76,26.25,492.87,UPI
5726,2023-10-12,4977,Electronics,North,1601.56,24.43,571.24,Credit Card
5727,2023-12-17,3639,Electronics,West,4631.88,13.16,1894.75,Credit Card
5728,2023-12-26,1306,Furniture,West,2834.8,1.07,1157.52,UPI
5729,2023-04-30,4985,Clothing,South,2160.95,17.57,1059.99,Cash
5730,2023-06-19,1387,Furniture,South,2922.02,0.29,375.8,Credit Card
5731,2023-06-14,3983,Grocery,South,1624.89,14.94,212.9,Cash
5732,2023-01-09,2509,Grocery,East,929.17,22.6,393.93,Cash
5733,2023-06-03,4512,Grocery,North,2833.45,20.79,976.33,Cash
5734,2023-07-27,4758,Electronics,West,1310.24,14.61,149.74,Cash
5735,2023-10-19,1530,Clothing,North,913.11,17.68,165.06,Debit Card
5736,2023-04-04,4051,Furniture,South,4632.07,10.79,1469.24,Cash
5737,2023-12-16,3969,Electronics,East,4431.09,26.47,933.99,Cash
5738,2023-10-25,4981,Clothing,South,4585.04,14.65,1068.9,Credit Card
5739,2023-10-21,1458,Grocery,West,3786.77,16.12,1209.83,UPI
5740,2023-07-03,4523,Clothing,East,1474.27,18.71,687.62,Cash
5741,2023-08-18,1934,Furniture,North,3995.95,24.82,1417.64,UPI
5742,2023-06-09,1149,Electronics,West,991.73,15.92,245.82,Cash
5743,2023-03-26,1082,Clothing,South,3540.99,28.73,1370.77,Credit Card
5744,2023-08-28,1690,Grocery,South,3769.76,29.64,1055.66,Debit Card
5745,2023-04-14,1185,Electronics,South,432.61,14.57,193.33,Cash
5746,2023-06-28,2958,Clothing,South,806.42,12.31,258.51,Cash
5747,2023-06-03,3345,Clothing,North,846.25,5.54,397.47,Debit Card
5748,2023-04-10,4529,Grocery,East,2004.8,22.77,419.53,UPI
5749,2023-12-03,3913,Furniture,East,1682.22,4.89,411.61,UPI
5750,2023-07-23,3953,Electronics,South,572.77,8.98,238.41,Debit Card
5751,2023-12-19,2361,Electronics,West,613.32,1.12,276.7,Cash
5752,2023-12-25,1880,Clothing,West,576.28,15.54,251.86,Debit Card
5753,2023-09-23,2096,Furniture,South,1160.88,21.53,346.14,Debit Card
5754,2023-11-30,3165,Furniture,East,4992.96,8.8,1570.99,Debit Card
5755,2023-06-25,1075,Electronics,South,4010.98,10.66,699.5,Credit Card
5756,2023-01-05,4125,Clothing,East,4467.45,10.18,842.3,Credit Card
5757,2023-02-10,1397,Furniture,East,4601.28,16.15,1677.56,Credit Card
5758,2023-01-19,4132,Furniture,East,1347.13,27.85,211.07,Cash
5759,2023-05-06,3999,Grocery,East,459.42,25.9,23.72,Debit Card
5760,2023-10-09,1231,Furniture,West,2933.61,9.97,808.25,Cash
5761,2023-02-09,1038,Grocery,North,437.89,24.59,66.41,Credit Card
5762,2023-09-08,1657,Clothing,North,131.91,29.86,14.06,Cash
5763,2023-05-16,1833,Grocery,West,4904.0,8.19,659.58,Credit Card
5764,2023-11-01,1940,Furniture,West,2411.52,14.24,923.94,Debit Card
5765,2023-02-08,1910,Electronics,West,433.45,0.53,159.05,Credit Card
5766,2023-04-17,1704,Furniture,West,3287.64,11.85,1121.26,Credit Card
5767,2023-05-22,4659,Clothing,North,3876.78,1.65,1423.21,Debit Card
5768,2023-03-04,3582,Grocery,North,1247.11,18.7,116.33,Credit Card
5769,2023-05-23,4593,Electronics,East,3705.1,12.83,1683.36,Debit Card
5770,2023-03-06,1153,Electronics,West,1026.58,29.11,264.61,Cash
5771,2023-02-19,3968,Clothing,South,596.42,19.87,209.37,UPI
5772,2023-02-09,4992,Furniture,South,3148.42,19.7,589.4,Credit Card
5773,2023-11-10,1791,Electronics,South,2979.07,19.01,1115.32,UPI
5774,2023-10-06,1711,Clothing,North,4713.94,14.36,1547.55,UPI
5775,2023-06-29,2679,Furniture,South,4714.38,12.19,1418.95,Credit Card
5776,2023-10-28,3219,Clothing,South,478.87,24.16,126.54,Debit Card
5777,2023-09-17,4617,Electronics,North,1690.21,26.79,562.31,UPI
5778,2023-05-29,4401,Grocery,West,1559.71,1.23,333.24,Credit Card
5779,2023-10-28,3661,Grocery,South,1609.5,17.92,543.96,Credit Card
5780,2023-12-16,4389,Grocery,North,4004.96,17.99,1857.38,Cash
5781,2023-11-21,3052,Clothing,East,1317.03,24.32,358.85,Debit Card
5782,2023-04-07,4551,Clothing,East,4008.48,28.12,430.68,Debit Card
5783,2023-11-11,1642,Clothing,North,4737.69,1.48,648.02,UPI
5784,2023-12-20,1115,Electronics,North,3425.68,26.26,804.02,Credit Card
5785,2023-09-29,2225,Furniture,South,2494.48,15.05,368.75,Debit Card
5786,2023-11-03,3001,Furniture,West,4859.92,23.18,2305.13,Cash
5787,2023-10-30,3374,Furniture,South,529.09,19.96,112.25,Debit Card
5788,2023-02-01,2243,Clothing,West,690.16,27.91,308.13,Debit Card
5789,2023-01-13,2873,Clothing,South,141.1,27.78,-1.54,UPI
5790,2023-02-13,1498,Electronics,East,3120.45,4.47,746.45,UPI
5791,2023-03-22,1604,Grocery,East,4705.06,4.79,2042.05,Cash
5792,2023-12-20,2067,Grocery,South,2160.94,25.77,962.01,Cash
5793,2023-04-21,1224,Grocery,West,4751.72,23.9,589.82,Debit Card
5794,2023-05-08,4150,Grocery,South,3723.69,6.35,1423.79,Cash
5795,2023-07-15,1194,Furniture,South,2610.94,20.17,338.82,Cash
5796,2023-08-03,4462,Furniture,West,1292.86,26.26,114.71,Debit Card
5797,2023-01-24,3859,Furniture,South,2111.5,29.01,216.94,UPI
5798,2023-12-01,3105,Furniture,North,2159.01,5.95,212.77,UPI
5799,2023-11-01,4271,Grocery,East,2123.67,2.92,881.99,Cash
5800,2023-08-19,1045,Furniture,South,3513.16,19.19,1564.54,Cash
5801,2023-04-22,4674,Clothing,North,2637.13,5.84,594.86,UPI
5802,2023-09-29,1213,Electronics,North,3634.22,19.41,953.59,Debit Card
5803,2023-11-27,2672,Grocery,South,4818.4,0.29,1417.94,UPI
5804,2023-09-21,2746,Grocery,North,2869.47,22.26,390.9,Debit Card
5805,2023-02-15,3109,Clothing,South,3674.74,24.21,1358.63,Debit Card
5806,2023-10-01,2783,Grocery,North,820.55,10.1,228.67,Cash
5807,2023-09-21,4316,Furniture,South,2703.9,7.96,1230.41,Debit Card
5808,2023-02-12,4340,Clothing,North,1125.96,12.37,346.81,Cash
5809,2023-08-30,1152,Electronics,West,4986.26,21.03,2305.21,Cash
5810,2023-04-14,4970,Clothing,West,3132.73,1.85,873.0,Debit Card
5811,2023-11-30,4684,Clothing,North,274.77,5.51,24.9,Cash
5812,2023-04-16,1531,Grocery,South,1512.95,22.88,598.68,UPI
5813,2023-07-20,4441,Clothing,North,751.41,26.41,330.76,UPI
5814,2023-08-14,1068,Furniture,South,4455.48,27.87,2007.0,Debit Card
5815,2023-05-18,2353,Clothing,South,4211.59,0.31,1142.34,UPI
5816,2023-03-29,3082,Furniture,East,3313.53,26.78,993.94,Cash
5817,2023-07-09,3384,Electronics,West,635.3,25.04,280.44,Cash
5818,2023-09-15,1906,Grocery,South,2597.26,13.5,1277.44,Credit Card
5819,2023-02-03,2133,Clothing,East,3841.88,14.95,1870.08,UPI
5820,2023-09-24,3687,Clothing,West,3738.45,20.56,596.84,Cash
5821,2023-10-17,1716,Electronics,West,975.62,9.35,291.7,UPI
5822,2023-01-07,4056,Electronics,North,1800.46,14.6,197.94,Credit Card
5823,2023-01-17,2733,Electronics,West,1322.61,22.99,483.53,Cash
5824,2023-10-12,1411,Furniture,East,3853.17,2.91,853.33,Cash
5825,2023-10-31,4042,Electronics,South,1941.62,28.94,221.8,Credit Card
5826,2023-06-21,2478,Grocery,East,4400.03,21.29,1172.44,Credit Card
5827,2023-08-07,2982,Grocery,South,2402.67,5.03,664.26,Cash
5828,2023-07-17,1527,Grocery,North,3398.05,9.21,1240.46,Cash
5829,2023-08-01,2035,Grocery,North,562.22,6.59,137.35,Debit Card
5830,2023-12-09,3879,Grocery,East,2273.98,16.46,1032.32,Debit Card
5831,2023-11-14,3586,Clothing,East,1373.88,28.27,554.08,Credit Card
5832,2023-11-08,3722,Clothing,North,2382.31,25.43,357.28,Credit Card
5833,2023-12-26,3557,Grocery,West,499.65,2.74,159.1,Credit Card
5834,2023-04-30,3073,Furniture,East,1260.35,28.94,406.78,UPI
5835,2023-04-17,1692,Electronics,West,2186.85,23.69,816.76,Debit Card
5836,2023-01-09,4248,Furniture,North,121.07,28.17,-12.8,UPI
5837,2023-08-03,4364,Furniture,East,3646.0,3.64,608.26,UPI
5838,2023-01-23,2143,Clothing,West,4360.39,4.69,1116.75,Debit Card
5839,2023-10-25,4608,Furniture,East,3333.98,11.86,422.57,Credit Card
5840,2023-02-25,3826,Furniture,South,3766.85,15.52,1573.57,Cash
5841,2023-06-26,4236,Electronics,West,1499.05,16.02,647.06,UPI
5842,2023-09-15,2619,Furniture,South,3716.08,3.78,390.22,Cash
5843,2023-10-17,2150,Grocery,North,3459.84,18.18,1294.84,UPI
5844,2023-02-04,3433,Grocery,North,4752.96,18.66,1350.77,Credit Card
5845,2023-09-12,3480,Grocery,East,1336.32,29.65,456.58,Credit Card
5846,2023-09-05,2946,Clothing,North,2679.15,27.84,335.89,Credit Card
5847,2023-04-01,4062,Grocery,South,903.04,0.07,407.06,Credit Card
5848,2023-05-26,1654,Furniture,East,142.45,6.77,38.01,UPI
5849,2023-09-10,4414,Furniture,South,1939.63,23.68,410.22,Debit Card
5850,2023-10-23,3668,Furniture,East,2671.88,0.7,817.61,Cash
5851,2023-09-11,3062,Electronics,North,4737.11,23.41,1644.71,Cash
5852,2023-03-24,2905,Grocery,West,1383.05,17.32,383.7,Debit Card
5853,2023-04-27,1617,Electronics,North,2464.19,28.51,680.8,UPI
5854,2023-09-05,4406,Clothing,South,3210.88,11.04,393.92,Credit Card
5855,2023-10-26,1057,Grocery,North,2707.11,28.15,921.41,Credit Card
5856,2023-10-28,1040,Furniture,East,4636.11,24.52,573.42,Debit Card
5857,2023-04-23,3460,Grocery,West,4375.31,12.73,583.01,Cash
5858,2023-09-30,1370,Clothing,West,390.01,21.13,154.51,Credit Card
5859,2023-05-11,4508,Grocery,South,646.88,6.39,85.9,Credit Card
5860,2023-08-01,1086,Furniture,East,3653.64,18.55,783.19,Debit Card
5861,2023-05-05,2853,Electronics,South,4114.34,8.2,603.51,UPI
5862,2023-01-20,3298,Grocery,West,3396.36,18.61,1377.88,Cash
5863,2023-08-15,3386,Grocery,North,443.51,25.69,52.39,UPI
5864,2023-07-13,2691,Furniture,East,3063.7,28.5,1500.71,Cash
5865,2023-11-27,2797,Grocery,North,2106.32,4.36,912.47,Credit Card
5866,2023-11-17,1777,Electronics,West,3870.61,10.34,425.18,Debit Card
5867,2023-11-18,1803,Grocery,East,1808.71,22.89,464.04,UPI
5868,2023-01-30,2433,Clothing,West,3197.9,0.43,1293.77,Debit Card
5869,2023-09-23,1651,Furniture,West,3557.26,24.01,822.69,Credit Card
5870,2023-02-19,1303,Clothing,East,2401.44,5.26,1170.85,Debit Card
5871,2023-12-05,2871,Grocery,South,3393.52,2.37,1636.27,Credit Card
5872,2023-03-28,2494,Furniture,North,1666.85,6.62,331.42,Credit Card
5873,2023-01-22,1832,Clothing,North,621.91,4.84,106.46,Credit Card
5874,2023-03-16,3096,Furniture,East,165.28,4.69,60.43,Debit Card
5875,2023-03-05,1259,Grocery,North,2087.46,18.16,519.0,Debit Card
5876,2023-04-22,1886,Electronics,West,1276.36,11.21,283.6,Cash
5877,2023-11-28,2616,Electronics,West,586.87,12.41,271.81,Credit Card
5878,2023-05-02,2689,Clothing,North,2742.62,24.09,636.18,UPI
5879,2023-08-05,4357,Grocery,East,4978.7,8.57,1691.37,Credit Card
5880,2023-03-08,4895,Grocery,South,2231.18,21.54,525.0,Credit Card
5881,2023-12-02,2088,Clothing,North,1869.84,10.97,915.55,UPI
5882,2023-06-11,2159,Grocery,South,4055.82,2.53,1190.64,Debit Card
5883,2023-05-19,4099,Clothing,West,3873.69,21.8,1056.97,Credit Card
5884,2023-03-27,3995,Grocery,East,1025.34,16.88,342.31,Credit Card
5885,2023-02-06,4181,Grocery,South,2464.95,9.81,724.61,Credit Card
5886,2023-09-03,1157,Electronics,West,534.83,28.66,29.96,Cash
5887,2023-08-29,2320,Furniture,North,2476.28,23.34,957.94,Credit Card
5888,2023-03-28,1724,Furniture,North,4368.65,18.8,517.09,Credit Card
5889,2023-03-22,2171,Furniture,East,248.83,24.75,58.83,Debit Card
5890,2023-04-08,3471,Grocery,North,4948.79,2.58,666.1,UPI
5891,2023-12-02,2257,Grocery,East,3825.93,29.29,724.76,Cash
5892,2023-12-05,3812,Electronics,East,2273.93,2.51,363.18,Debit Card
5893,2023-04-14,4831,Furniture,South,1179.88,6.37,297.68,Debit Card
5894,2023-10-30,3847,Clothing,North,2819.31,19.38,933.82,Credit Card
5895,2023-01-19,3452,Furniture,North,507.88,9.58,55.23,Credit Card
5896,2023-03-07,3346,Clothing,East,261.09,6.79,91.02,Debit Card
5897,2023-09-03,4797,Electronics,South,134.56,15.14,-1.46,UPI
5898,2023-04-30,2352,Clothing,West,3968.24,20.98,1317.48,UPI
5899,2023-10-03,3535,Clothing,East,3048.88,20.58,556.15,Cash
5900,2023-04-15,2870,Furniture,East,4994.6,25.14,953.76,Credit Card
5901,2023-01-21,1361,Grocery,South,445.14,2.43,58.91,UPI
5902,2023-08-02,4736,Clothing,South,2679.17,23.84,761.19,Debit Card
5903,2023-09-27,1407,Electronics,East,4686.33,28.13,1989.11,Cash
5904,2023-07-01,3062,Furniture,North,4321.91,28.38,1814.69,Debit Card
5905,2023-04-02,4256,Furniture,East,2249.81,22.72,1097.26,Cash
5906,2023-02-01,4774,Furniture,East,1061.51,8.73,284.49,Cash
5907,2023-07-06,4794,Electronics,North,1041.97,12.42,108.34,Debit Card
5908,2023-07-10,2753,Electronics,East,1975.88,28.93,323.55,Debit Card
5909,2023-07-14,3894,Furniture,North,1769.57,5.58,835.58,UPI
5910,2023-06-30,4154,Electronics,West,2762.48,10.1,936.21,Cash
5911,2023-12-04,4821,Electronics,East,284.68,28.82,45.22,UPI
5912,2023-08-31,2534,Clothing,East,1531.0,23.78,389.47,Credit Card
5913,2023-10-18,1492,Grocery,North,1088.46,16.05,109.64,UPI
5914,2023-11-24,2795,Electronics,North,2776.72,5.98,301.21,Credit Card
5915,2023-09-22,2064,Furniture,South,1846.2,28.29,616.94,Cash
5916,2023-05-05,2199,Grocery,South,3387.25,22.7,1590.8,UPI
5917,2023-03-21,3876,Grocery,East,1240.86,24.03,245.92,UPI
5918,2023-09-03,3878,Furniture,South,4558.21,20.78,1084.77,UPI
5919,2023-05-25,2854,Clothing,South,4245.27,19.93,1150.92,Cash
5920,2023-06-29,3643,Electronics,East,331.5,18.64,34.81,Debit Card
5921,2023-01-25,4352,Clothing,South,1911.39,18.45,919.91,Credit Card
5922,2023-08-02,4749,Electronics,East,1675.83,1.49,794.49,UPI
5923,2023-03-20,1033,Electronics,North,4444.25,15.54,572.04,Debit Card
5924,2023-10-23,2717,Furniture,East,2101.62,22.42,872.69,Debit Card
5925,2023-10-04,2822,Electronics,South,3039.79,8.94,891.38,UPI
5926,2023-01-03,2764,Electronics,North,3119.13,11.93,1354.46,UPI
5927,2023-05-30,4894,Electronics,East,1722.21,4.23,321.94,UPI
5928,2023-04-04,3402,Electronics,West,1704.86,10.13,192.51,Credit Card
5929,2023-05-13,2282,Electronics,East,4156.69,28.15,1649.72,UPI
5930,2023-11-26,3457,Electronics,West,4713.06,29.48,947.17,Debit Card
5931,2023-01-05,1884,Furniture,West,2527.96,12.2,973.15,Debit Card
5932,2023-06-26,4522,Furniture,West,2451.97,28.14,1088.47,UPI
5933,2023-02-21,2154,Furniture,East,4435.32,25.94,1820.54,Cash
5934,2023-07-25,3868,Furniture,East,4875.64,3.1,1783.98,Credit Card
5935,2023-08-21,2240,Furniture,East,3111.52,3.66,540.34,Credit Card
5936,2023-07-23,2461,Electronics,West,4502.74,4.71,1637.14,Credit Card
5937,2023-07-22,1385,Grocery,East,1683.64,24.39,248.31,Cash
5938,2023-05-20,1383,Grocery,East,461.94,20.02,96.87,Credit Card
5939,2023-08-15,2976,Furniture,South,1996.54,20.2,605.42,Credit Card
5940,2023-07-01,4810,Grocery,East,2504.29,4.15,1191.04,Debit Card
5941,2023-11-27,3481,Furniture,South,3929.69,0.03,1188.28,Cash
5942,2023-01-14,3663,Electronics,North,3438.72,19.96,521.06,Credit Card
5943,2023-08-11,2897,Furniture,South,2137.37,14.71,484.57,UPI
5944,2023-05-10,2638,Electronics,West,4400.91,19.85,1949.35,UPI
5945,2023-08-04,2664,Furniture,South,4268.96,22.61,664.33,UPI
5946,2023-01-27,2894,Furniture,West,2489.88,16.29,262.09,Credit Card
5947,2023-10-12,1696,Electronics,North,4704.64,13.88,794.73,UPI
5948,2023-11-19,4486,Electronics,South,1889.74,8.28,893.55,Debit Card
5949,2023-02-20,3533,Clothing,West,107.58,23.68,18.86,Credit Card
5950,2023-07-17,2245,Furniture,West,1669.32,21.76,503.9,Debit Card
5951,2023-09-29,4377,Furniture,East,910.13,10.88,135.93,UPI
5952,2023-06-24,1931,Electronics,East,1188.46,1.18,495.58,Credit Card
5953,2023-01-21,2083,Clothing,West,3845.93,16.17,467.16,Debit Card
5954,2023-12-11,1284,Grocery,North,3751.88,22.41,832.0,Debit Card
5955,2023-01-25,4442,Furniture,West,1290.39,5.84,497.74,UPI
5956,2023-04-19,2577,Grocery,South,4020.06,29.23,634.21,UPI
5957,2023-07-11,4897,Clothing,West,3475.65,8.82,437.3,Debit Card
5958,2023-01-11,2361,Clothing,South,4236.47,22.79,1439.23,Debit Card
5959,2023-10-18,3085,Grocery,West,3624.77,6.81,627.44,Debit Card
5960,2023-07-10,2257,Electronics,South,1907.64,10.78,598.42,Debit Card
5961,2023-02-13,4124,Furniture,East,2589.19,24.51,480.92,Debit Card
5962,2023-12-02,1022,Electronics,West,4926.17,17.28,2017.52,UPI
5963,2023-05-29,1939,Furniture,South,3879.12,3.97,1176.35,Credit Card
5964,2023-04-08,3770,Grocery,North,2486.82,28.72,1126.89,Cash
5965,2023-03-29,3207,Furniture,West,1274.79,7.9,119.86,UPI
5966,2023-12-17,1214,Electronics,South,1724.83,15.63,401.49,UPI
5967,2023-08-06,2796,Electronics,North,1476.27,25.36,202.31,UPI
5968,2023-09-03,1725,Clothing,East,4655.34,6.62,2111.51,Debit Card
5969,2023-01-27,4199,Furniture,West,2284.54,18.43,356.43,Cash
5970,2023-06-06,3270,Electronics,South,318.07,13.81,103.92,Debit Card
5971,2023-04-26,2902,Grocery,East,3905.05,1.05,615.69,Debit Card
5972,2023-08-13,4701,Grocery,West,3964.28,15.27,1361.26,Cash
